date,open,high,low,close,volume
2024-12-01T07:30:00Z,96455.63,96473.35,96400,96423.99,62.89808
2024-12-01T07:45:00Z,96424,96490.62,96412.99,96472.97,46.48792
2024-12-01T08:00:00Z,96472.97,96723.97,96424.99,96717.21,131.4852
2024-12-01T08:15:00Z,96717.21,97179.04,96688,96950,675.97894
2024-12-01T08:30:00Z,96949.99,97096,96750,97024.24,574.47682
2024-12-01T08:45:00Z,97024.24,97168,97000,97048.01,184.91393
2024-12-01T09:00:00Z,97048,97098.53,96862.83,96954.15,157.25934
2024-12-01T09:15:00Z,96954.15,97011.99,96864,96887.92,123.55592
2024-12-01T09:30:00Z,96887.92,97008,96853.82,96988.6,87.22706
2024-12-01T09:45:00Z,96988.6,97030.15,96916,97030.15,79.48577
2024-12-01T10:00:00Z,97030.15,97036,96857.03,96857.03,67.38686
2024-12-01T10:15:00Z,96857.04,96877.72,96770.96,96869.87,86.2079
2024-12-01T10:30:00Z,96869.87,96879.99,96535.87,96768,146.0649
2024-12-01T10:45:00Z,96768.01,96836,96759.05,96811.99,73.1943
2024-12-01T11:00:00Z,96811.99,96978,96811.99,96973.37,73.37148
2024-12-01T11:15:00Z,96973.37,96975.58,96916.01,96975.57,89.22738
2024-12-01T11:30:00Z,96975.58,97122.89,96975.57,97052,147.5746
2024-12-01T11:45:00Z,97052.01,97140,96995.03,97108.89,105.95669
2024-12-01T12:00:00Z,97108.89,97130.56,97039.42,97074.98,192.86485
2024-12-01T12:15:00Z,97074.98,97076.31,96902.16,96951.11,192.34982
2024-12-01T12:30:00Z,96951.1,96976.46,96862.8,96932.97,99.19246
2024-12-01T12:45:00Z,96932.98,96942.67,96774.48,96774.49,134.98957
2024-12-01T13:00:00Z,96774.48,97028,96660.88,97027.99,426.72263
2024-12-01T13:15:00Z,97027.99,97388.78,97006.21,97283.44,458.70885
2024-12-01T13:30:00Z,97283.44,97360,97068.09,97131.98,224.11225
2024-12-01T13:45:00Z,97131.99,97158.74,97042.95,97071.93,159.63771
2024-12-01T14:00:00Z,97071.93,97220,96980,97119.48,139.60181
2024-12-01T14:15:00Z,97119.47,97267.76,97102,97119.59,229.96018
2024-12-01T14:30:00Z,97119.59,97243.44,96968.25,97201.47,197.11113
2024-12-01T14:45:00Z,97201.47,97332.88,97150.32,97289.78,156.72006
2024-12-01T15:00:00Z,97289.77,97311.95,97130.32,97212.08,169.66974
2024-12-01T15:15:00Z,97212.09,97243.92,97106.04,97203.58,136.35774
2024-12-01T15:30:00Z,97203.58,97235.99,97000,97080.01,173.02779
2024-12-01T15:45:00Z,97080,97184,96960.51,97028.02,169.05455
2024-12-01T16:00:00Z,97028.02,97312.85,97000,97239.06,415.41908
2024-12-01T16:15:00Z,97239.06,97312.23,97167.25,97223.77,189.1397
2024-12-01T16:30:00Z,97223.76,97333,97223.76,97327.21,145.71838
2024-12-01T16:45:00Z,97327.21,97327.22,97092.09,97187.98,425.56325
2024-12-01T17:00:00Z,97187.98,97243.99,97052.48,97114.72,164.88003
2024-12-01T17:15:00Z,97114.73,97197.14,97035.02,97132.58,167.33726
2024-12-01T17:30:00Z,97132.58,97210.01,97121.02,97200.64,114.17202
2024-12-01T17:45:00Z,97200.64,97299.98,97200.64,97299.97,52.6842
2024-12-01T18:00:00Z,97299.97,97516.08,97290.24,97507.93,358.2581
2024-12-01T18:15:00Z,97507.93,97523.41,97360.81,97416.85,128.23857
2024-12-01T18:30:00Z,97416.86,97416.86,97232.95,97292,94.22655
2024-12-01T18:45:00Z,97292,97294.68,97095.23,97118.69,109.71084
2024-12-01T19:00:00Z,97118.69,97306.59,97086.29,97177.6,157.72659
2024-12-01T19:15:00Z,97177.61,97265.19,97034.65,97084.59,158.92599
2024-12-01T19:30:00Z,97084.6,97140.92,97023.3,97023.31,100.51282
2024-12-01T19:45:00Z,97023.3,97190.04,96958.48,97178.73,185.61001
2024-12-01T20:00:00Z,97178.73,97200,96872.34,97004.3,182.0854
2024-12-01T20:15:00Z,97004.31,97071.99,96820,96843.95,170.71674
2024-12-01T20:30:00Z,96843.96,97006.47,96800.01,96946.47,158.77261
2024-12-01T20:45:00Z,96946.46,97100,96914.5,97099.99,96.71338
2024-12-01T21:00:00Z,97099.99,97276.27,97052.16,97263,132.13835
2024-12-01T21:15:00Z,97263,97343.54,97237.73,97292.09,89.07593
2024-12-01T21:30:00Z,97292.09,97432,97241.66,97431.99,111.48896
2024-12-01T21:45:00Z,97431.98,97780,97431.98,97767.62,339.74994
2024-12-01T22:00:00Z,97767.61,97836,97456.69,97522.21,218.86244
2024-12-01T22:15:00Z,97522.21,97595,97384,97398,250.09978
2024-12-01T22:30:00Z,97398,97579.99,97385.83,97465.58,148.7199
2024-12-01T22:45:00Z,97465.57,97681.25,97452.89,97562.56,151.95998
2024-12-01T23:00:00Z,97562.56,97771.04,97528,97620.95,256.90108
2024-12-01T23:15:00Z,97620.96,97725.45,97364,97619.99,229.81941
2024-12-01T23:30:00Z,97619.99,97639.05,97320.7,97330.48,258.23755
2024-12-01T23:45:00Z,97330.48,97400,97170.5,97185.18,204.75512
2024-12-02T00:00:00Z,97185.17,97353.99,97068.84,97234.15,308.75602
2024-12-02T00:15:00Z,97234.14,97320,97128,97260.71,250.39784
2024-12-02T00:30:00Z,97260.7,97613.08,97217.84,97559.05,311.54707
2024-12-02T00:45:00Z,97559.05,97559.06,97258.04,97436.75,230.36704
2024-12-02T01:00:00Z,97436.75,97572.75,97405.26,97563.99,278.15918
2024-12-02T01:15:00Z,97563.98,98073.02,97527.21,98047.98,989.31067
2024-12-02T01:30:00Z,98047.97,98130,97668,97707.6,480.3971
2024-12-02T01:45:00Z,97707.6,98015.87,97631.48,97964.93,197.05511
2024-12-02T02:00:00Z,97964.93,98050,97680.08,97799.99,304.41275
2024-12-02T02:15:00Z,97799.99,97820.03,97472,97688.01,280.11273
2024-12-02T02:30:00Z,97688,97698.42,97500,97500.01,204.23108
2024-12-02T02:45:00Z,97500.01,97660.34,97445.87,97644.76,122.74775
2024-12-02T03:00:00Z,97644.75,97662.6,97404,97585.86,189.79773
2024-12-02T03:15:00Z,97585.86,97623,97448,97476.19,134.40811
2024-12-02T03:30:00Z,97476.2,97476.2,96989.91,97042.1,446.32198
2024-12-02T03:45:00Z,97042.09,97150,96350,96483.75,664.92684
2024-12-02T04:00:00Z,96483.75,96639.33,96077,96160.29,901.97823
2024-12-02T04:15:00Z,96160.29,96487.99,96130.2,96458.02,549.92749
2024-12-02T04:30:00Z,96458.01,96841.27,96412,96767.99,480.29948
2024-12-02T04:45:00Z,96768,96777.77,96600,96708,181.52205
2024-12-02T05:00:00Z,96708,96894.72,96641.2,96882.39,160.87489
2024-12-02T05:15:00Z,96882.39,96924,96700,96700,207.23892
2024-12-02T05:30:00Z,96700.01,96700.01,96506.02,96545.02,156.99267
2024-12-02T05:45:00Z,96545.02,96562.3,96349.01,96359.99,179.22304
2024-12-02T06:00:00Z,96359.99,96365.21,96151.8,96190,235.36781
2024-12-02T06:15:00Z,96190,96295.62,96141.43,96242.66,209.60245
2024-12-02T06:30:00Z,96242.66,96369.59,96177.88,96284.77,173.77545
2024-12-02T06:45:00Z,96284.78,96434.02,96263.37,96279.99,155.36693
2024-12-02T07:00:00Z,96279.99,96465.38,96279.98,96368.61,118.7574
2024-12-02T07:15:00Z,96368.6,96371.99,95749.97,95848.03,637.89328
2024-12-02T07:30:00Z,95848.03,96015.88,95759.99,95972.01,340.97405
2024-12-02T07:45:00Z,95972.01,96057.3,95916,95999.99,688.65776
2024-12-02T08:00:00Z,95999.99,96112,95803,95925.88,217.90761
2024-12-02T08:15:00Z,95925.88,95960,95162.19,95212.25,772.8939
2024-12-02T08:30:00Z,95212.24,95388,94872,95065.25,966.27176
2024-12-02T08:45:00Z,95065.25,95292,94900,95053.66,604.62458
2024-12-02T09:00:00Z,95053.66,95358.98,94967.32,95357.96,446.14408
2024-12-02T09:15:00Z,95357.96,95400,95151.44,95311.9,319.49752
2024-12-02T09:30:00Z,95311.89,95376,95065.63,95152,234.81546
2024-12-02T09:45:00Z,95152,95546.21,95120,95493.18,323.0909
2024-12-02T10:00:00Z,95492.81,95496.75,95100,95127.99,250.74147
2024-12-02T10:15:00Z,95127.99,95200.46,95013.34,95195.73,200.51337
2024-12-02T10:30:00Z,95195.73,95218.93,94890.01,94932.01,313.3416
2024-12-02T10:45:00Z,94932,95198.88,94820.41,94972.01,532.92997
2024-12-02T11:00:00Z,94972.01,95130.2,94868.33,95080.91,251.70897
2024-12-02T11:15:00Z,95080.91,95328.52,95080.17,95272.46,278.74715
2024-12-02T11:30:00Z,95272.47,95332.8,95163.81,95198.38,173.39669
2024-12-02T11:45:00Z,95198.38,95260.92,94944,95128.68,413.23004
2024-12-02T12:00:00Z,95128.67,95178.51,94965.02,95124.4,238.54786
2024-12-02T12:15:00Z,95124.4,95391.22,95028,95386.15,235.21069
2024-12-02T12:30:00Z,95386.14,95407.64,95080.85,95080.86,299.14374
2024-12-02T12:45:00Z,95080.85,95087.98,94766,94972.02,352.2756
2024-12-02T13:00:00Z,94972.03,95490.37,94837.77,95399.83,389.06173
2024-12-02T13:15:00Z,95399.84,95743.66,95397.31,95690.65,478.14614
2024-12-02T13:30:00Z,95690.64,95822.61,95567.44,95577.74,445.23818
2024-12-02T13:45:00Z,95577.75,95772.27,95482.2,95679.99,323.84653
2024-12-02T14:00:00Z,95679.99,95787.64,95534.1,95581.31,230.43159
2024-12-02T14:15:00Z,95581.31,95920,95501,95898.26,220.19851
2024-12-02T14:30:00Z,95898.26,96777,95898.26,96718.02,883.17571
2024-12-02T14:45:00Z,96718.03,96814.73,96115.2,96321.27,760.42972
2024-12-02T15:00:00Z,96321.27,96575.97,95701.53,96436,987.1699
2024-12-02T15:15:00Z,96435.99,97016,96435.99,96670.26,769.35601
2024-12-02T15:30:00Z,96670.26,97195.98,96560,97160,792.0057
2024-12-02T15:45:00Z,97160,97214.77,96772,97048,893.44285
2024-12-02T16:00:00Z,97048.01,97356.69,96915.59,97266.42,594.00523
2024-12-02T16:15:00Z,97266.43,97323.45,96595.85,96599.99,648.8515
2024-12-02T16:30:00Z,96599.99,96909.04,96000,96396,786.55492
2024-12-02T16:45:00Z,96395.99,96547.99,96091.44,96167.46,556.58201
2024-12-02T17:00:00Z,96167.45,96573,96096,96263.99,598.20828
2024-12-02T17:15:00Z,96263.99,96324,95372.72,95372.73,697.3761
2024-12-02T17:30:00Z,95372.73,95498.87,95051.11,95450,1061.30282
2024-12-02T17:45:00Z,95450,95460,94395,94604.03,954.78259
2024-12-02T18:00:00Z,94604.03,95396,94488,95367.99,846.79767
2024-12-02T18:15:00Z,95368,95599,95235.99,95515.42,315.32601
2024-12-02T18:30:00Z,95515.41,95839.44,95384,95742.94,317.55762
2024-12-02T18:45:00Z,95742.93,95815.9,95564.01,95646.14,248.79563
2024-12-02T19:00:00Z,95646.13,95646.14,95208.62,95372.01,375.49251
2024-12-02T19:15:00Z,95372.01,95472,95157.12,95463.05,284.99295
2024-12-02T19:30:00Z,95463.04,95800,95369.86,95686.55,299.95854
2024-12-02T19:45:00Z,95686.54,95856.4,95602.18,95816,210.40864
2024-12-02T20:00:00Z,95816.01,96260.5,95784,96223.74,364.42278
2024-12-02T20:15:00Z,96223.74,96327.87,95976.11,96026.25,290.46786
2024-12-02T20:30:00Z,96026.26,96058.19,95672.94,95679,227.94064
2024-12-02T20:45:00Z,95679.01,95769.22,95451.33,95666.66,264.12024
2024-12-02T21:00:00Z,95666.66,95710.16,95394.05,95543.99,204.61728
2024-12-02T21:15:00Z,95543.99,95672,95370.54,95605.99,200.80257
2024-12-02T21:30:00Z,95605.98,95636,95345.05,95623.03,185.72669
2024-12-02T21:45:00Z,95623.04,95754.64,95406.88,95406.88,183.91079
2024-12-02T22:00:00Z,95406.88,95500,95266.22,95371.98,254.95637
2024-12-02T22:15:00Z,95371.98,95529.34,95250,95286.81,214.47129
2024-12-02T22:30:00Z,95286.8,95457.16,95112.01,95372.07,234.37731
2024-12-02T22:45:00Z,95372.07,95466.66,95244,95372,120.30757
2024-12-02T23:00:00Z,95372,95603.75,95328,95516.47,316.89889
2024-12-02T23:15:00Z,95516.48,95704.32,95496.98,95704.32,241.71981
2024-12-02T23:30:00Z,95704.31,95785.89,95604.56,95685.37,227.73313
2024-12-02T23:45:00Z,95685.37,95869.28,95610.35,95840.62,260.26714
2024-12-03T00:00:00Z,95840.61,96027.3,95689.61,95966.32,411.88578
2024-12-03T00:15:00Z,95966.32,96049.95,95716.04,95772.01,428.06832
2024-12-03T00:30:00Z,95772.01,96084.34,95680,95964,255.6201
2024-12-03T00:45:00Z,95964,96105.26,95800.01,95804.03,224.09351
2024-12-03T01:00:00Z,95804.04,95904.76,95676,95904.76,157.57739
2024-12-03T01:15:00Z,95904.75,95920.64,95585.13,95585.19,208.68164
2024-12-03T01:30:00Z,95585.19,95768,95550.1,95560.8,150.21888
2024-12-03T01:45:00Z,95560.8,95615.89,95454.54,95524.08,242.00144
2024-12-03T02:00:00Z,95524.08,95619.68,95400,95572.18,189.43408
2024-12-03T02:15:00Z,95572.18,95821,95572.18,95795.99,219.67555
2024-12-03T02:30:00Z,95796,96305.52,95778.06,96144,427.1622
2024-12-03T02:45:00Z,96144,96168,96000,96035.49,191.1503
2024-12-03T03:00:00Z,96035.48,96106.41,95976.12,95980.02,167.14466
2024-12-03T03:15:00Z,95980.01,96088,95916.02,96030.16,137.5367
2024-12-03T03:30:00Z,96030.16,96210.42,96030.16,96195.98,133.86049
2024-12-03T03:45:00Z,96195.98,96195.99,96038.29,96079.36,127.2782
2024-12-03T04:00:00Z,96079.36,96185.06,95971.41,96100,158.40432
2024-12-03T04:15:00Z,96100,96220,96090.61,96140.01,114.0447
2024-12-03T04:30:00Z,96140.01,96147.99,95951.37,95986.01,197.05808
2024-12-03T04:45:00Z,95986.02,96020,95900,95920.64,111.29112
2024-12-03T05:00:00Z,95920.64,95991.99,95867.15,95911.26,126.84825
2024-12-03T05:15:00Z,95911.26,96098.99,95848.36,96093.87,143.80113
2024-12-03T05:30:00Z,96093.87,96126.81,96049.53,96057.06,127.96764
2024-12-03T05:45:00Z,96057.07,96168,96004.03,96155.18,174.32533
2024-12-03T06:00:00Z,96155.17,96206.35,96065.67,96146.5,167.57209
2024-12-03T06:15:00Z,96146.51,96238.1,96097.76,96199.99,162.78382
2024-12-03T06:30:00Z,96200,96213.22,96127.79,96128.3,203.63904
2024-12-03T06:45:00Z,96128.29,96144,95522.44,95632.22,523.77509
2024-12-03T07:00:00Z,95632.22,95721.95,95438.96,95639.02,462.61866
2024-12-03T07:15:00Z,95639.02,95714.28,95333,95610.34,248.71434
2024-12-03T07:30:00Z,95610.33,95700,95300,95375.21,324.91294
2024-12-03T07:45:00Z,95375.21,95633.46,95277.35,95550,262.70119
2024-12-03T08:00:00Z,95550,95662.94,95476.11,95558.63,227.75212
2024-12-03T08:15:00Z,95558.64,95595.9,95460.18,95484.61,208.07167
2024-12-03T08:30:00Z,95484.6,95547.99,95323,95354.45,217.91512
2024-12-03T08:45:00Z,95354.45,95528,95305.95,95528,162.30813
2024-12-03T09:00:00Z,95528,95539.69,95340.9,95364,114.16885
2024-12-03T09:15:00Z,95364.01,95373.54,95168.42,95222.22,233.59177
2024-12-03T09:30:00Z,95222.22,95363.14,95185.19,95240.01,170.7455
2024-12-03T09:45:00Z,95240.01,95284,95158,95256.01,249.22715
2024-12-03T10:00:00Z,95256,95408,95250.01,95396,158.32708
2024-12-03T10:15:00Z,95396,95420,95357,95372.07,116.0078
2024-12-03T10:30:00Z,95372.06,95482.63,95331.71,95482.63,199.83414
2024-12-03T10:45:00Z,95482.62,95482.63,94641.93,94697.9,854.26678
2024-12-03T11:00:00Z,94697.9,95000,94595.38,94868.05,388.66655
2024-12-03T11:15:00Z,94868.05,95033.99,94825.39,94874.46,207.35253
2024-12-03T11:30:00Z,94874.47,94922.28,94599.82,94724.38,339.22995
2024-12-03T11:45:00Z,94724.37,95032,94685.2,94988.01,209.02377
2024-12-03T12:00:00Z,94988,95005.67,94710,94956.41,329.4834
2024-12-03T12:15:00Z,94956.41,94972,94772.89,94804.99,207.71101
2024-12-03T12:30:00Z,94804.99,94870.62,94729.49,94730.16,177.34965
2024-12-03T12:45:00Z,94730.17,94974.91,94679.51,94813.58,244.85335
2024-12-03T13:00:00Z,94813.59,94871.23,94550,94588.99,341.20261
2024-12-03T13:15:00Z,94588.99,94648.01,94456,94539.69,319.18899
2024-12-03T13:30:00Z,94539.68,94721.27,94324.49,94546.99,1021.14063
2024-12-03T13:45:00Z,94546.99,94646.45,93670,93715.98,1735.40317
2024-12-03T14:00:00Z,93715.98,94420.44,93658.71,94264.79,1230.20392
2024-12-03T14:15:00Z,94264.79,94412,93885,94119.99,758.45301
2024-12-03T14:30:00Z,94119.98,94703.04,93578.17,94703.04,1818.54458
2024-12-03T14:45:00Z,94703.03,95448.97,94700,95235.25,1247.39047
2024-12-03T15:00:00Z,95235.25,96000,95100.36,95839.8,1093.0716
2024-12-03T15:15:00Z,95839.8,96250,95670.01,95879.99,1171.68869
2024-12-03T15:30:00Z,95879.99,96144,95604.41,95716.84,1116.28234
2024-12-03T15:45:00Z,95716.84,95791.99,95312,95682.54,731.11107
2024-12-03T16:00:00Z,95682.54,96169.99,95600,95826.15,758.02531
2024-12-03T16:15:00Z,95826.16,95963.41,95612,95913.84,462.80678
2024-12-03T16:30:00Z,95913.84,95919.88,95162.15,95234.68,412.49261
2024-12-03T16:45:00Z,95234.68,95299.99,94860,95112,469.28448
2024-12-03T17:00:00Z,95112,95283.33,94882.83,95224,397.90886
2024-12-03T17:15:00Z,95223.99,95396.24,94921.05,95111.11,354.44319
2024-12-03T17:30:00Z,95111.11,95597.97,95033.15,95513.13,441.38236
2024-12-03T17:45:00Z,95513.14,95900,95440,95828,375.96741
2024-12-03T18:00:00Z,95828.01,95828.01,95533.01,95631.96,298.70204
2024-12-03T18:15:00Z,95631.96,95775.85,95403.45,95403.46,238.46095
2024-12-03T18:30:00Z,95403.45,95553.68,95344,95400,239.68621
2024-12-03T18:45:00Z,95399.99,95564,95270.2,95481.15,262.657
2024-12-03T19:00:00Z,95481.15,95481.16,95090.48,95091.71,233.48273
2024-12-03T19:15:00Z,95091.72,95308.02,94939.77,95306.89,415.99261
2024-12-03T19:30:00Z,95306.9,95492.07,95126.28,95432.23,338.33373
2024-12-03T19:45:00Z,95432.23,95500,95248,95428.6,237.34697
2024-12-03T20:00:00Z,95428.61,95558.4,95312.79,95528.37,440.45469
2024-12-03T20:15:00Z,95528.37,95567.99,95272.5,95515.82,255.68937
2024-12-03T20:30:00Z,95515.81,95680,95472,95507.97,421.80856
2024-12-03T20:45:00Z,95507.97,95659.98,95420,95615.06,399.42917
2024-12-03T21:00:00Z,95615.06,95870,95545.82,95867.97,284.89607
2024-12-03T21:15:00Z,95867.98,96037.14,95764.18,95931.03,637.53872
2024-12-03T21:30:00Z,95931.04,96000,95790.34,95916.12,365.64366
2024-12-03T21:45:00Z,95916.12,96100,95908.02,96000,256.7984
2024-12-03T22:00:00Z,96000.01,96051.42,95644.44,96035.58,368.58716
2024-12-03T22:15:00Z,96035.59,96085.86,95845.96,95885.52,144.47482
2024-12-03T22:30:00Z,95885.52,95994.13,95781.96,95850.58,141.02306
2024-12-03T22:45:00Z,95850.57,96140.01,95753.8,96117.76,351.31926
2024-12-03T23:00:00Z,96117.76,96124.28,95844,95932,277.19011
2024-12-03T23:15:00Z,95932.01,96052,95811.31,95815.28,287.40312
2024-12-03T23:30:00Z,95815.29,96015.52,95815.29,95919.98,261.16512
2024-12-03T23:45:00Z,95919.98,96000.38,95849.69,95849.69,215.51392
2024-12-04T00:00:00Z,95849.69,96000,95827,95934.61,276.89721
2024-12-04T00:15:00Z,95934.61,95958.47,95788,95955.99,348.06191
2024-12-04T00:30:00Z,95955.99,96027.35,95582,95646.66,283.87166
2024-12-04T00:45:00Z,95646.66,95772,95572.18,95746.42,254.55017
2024-12-04T01:00:00Z,95746.41,95805.72,95514.4,95526.86,265.12245
2024-12-04T01:15:00Z,95526.86,95725.49,95449.98,95711.01,390.00561
2024-12-04T01:30:00Z,95711,96580,95684.01,96513.19,761.48318
2024-12-04T01:45:00Z,96513.18,96614.16,96192.83,96216,293.88871
2024-12-04T02:00:00Z,96216,96223.34,95323.02,95391.99,429.6641
2024-12-04T02:15:00Z,95391.99,95668,95224.17,95609.55,389.61294
2024-12-04T02:30:00Z,95609.56,95749.93,95485.47,95606.75,277.27268
2024-12-04T02:45:00Z,95606.76,95804.16,95456,95788,188.47728
2024-12-04T03:00:00Z,95788.01,95896,95770.09,95820,114.06155
2024-12-04T03:15:00Z,95820,95891.83,95548.75,95794.99,303.25798
2024-12-04T03:30:00Z,95794.99,95861.5,95753.44,95833.78,116.24198
2024-12-04T03:45:00Z,95833.78,95875,95742.19,95770.32,95.83907
2024-12-04T04:00:00Z,95770.32,95870.27,95717.54,95749.46,130.2076
2024-12-04T04:15:00Z,95749.46,95900,95744.47,95803.31,146.64791
2024-12-04T04:30:00Z,95803.32,95904.77,95770.88,95842.38,120.19458
2024-12-04T04:45:00Z,95842.38,96050.1,95800,96024.8,279.20547
2024-12-04T05:00:00Z,96024.8,96180,96016.68,96078.11,197.64871
2024-12-04T05:15:00Z,96078.11,96419.29,96078.11,96419.2,266.02717
2024-12-04T05:30:00Z,96419.19,96444.45,96300.01,96347.93,183.34577
2024-12-04T05:45:00Z,96347.93,96480.23,96312,96480.22,96.83333
2024-12-04T06:00:00Z,96480.22,96584,96279.8,96334,294.57677
2024-12-04T06:15:00Z,96334,96675.1,96296,96673.33,308.00592
2024-12-04T06:30:00Z,96673.34,96714.41,96500,96592.14,331.23157
2024-12-04T06:45:00Z,96592.15,96658.39,96480.7,96539.68,267.74535
2024-12-04T07:00:00Z,96539.69,96571.39,96404.54,96459.31,178.49686
2024-12-04T07:15:00Z,96459.31,96560.59,96404.55,96550,197.19568
2024-12-04T07:30:00Z,96549.99,96702.79,96523.03,96628.01,283.24898
2024-12-04T07:45:00Z,96628,96628.01,96444.44,96588.81,326.82576
2024-12-04T08:00:00Z,96588.81,96797.41,96588.81,96724.01,273.3995
2024-12-04T08:15:00Z,96724.01,96724.01,96572,96579.53,172.2094
2024-12-04T08:30:00Z,96579.53,96750,96524.4,96739.1,167.25506
2024-12-04T08:45:00Z,96739.09,96810.12,96656.42,96687.53,352.7352
2024-12-04T09:00:00Z,96687.53,96844.98,96661.53,96843.45,234.80742
2024-12-04T09:15:00Z,96843.45,96950,96749.89,96858.11,277.49173
2024-12-04T09:30:00Z,96858.12,96950,96790,96936.96,350.04082
2024-12-04T09:45:00Z,96936.96,96936.97,96784.7,96815.78,184.58046
2024-12-04T10:00:00Z,96815.78,96836.1,96661.17,96693.9,196.16085
2024-12-04T10:15:00Z,96693.89,96744,96667.91,96700.01,165.22608
2024-12-04T10:30:00Z,96700.01,96700.01,96506.41,96589.53,304.14273
2024-12-04T10:45:00Z,96589.53,96600,96430,96512,209.52174
2024-12-04T11:00:00Z,96511.99,96512,96356.49,96380.96,185.31591
2024-12-04T11:15:00Z,96380.95,96439.97,96332.38,96376.61,179.76774
2024-12-04T11:30:00Z,96376.62,96503.5,96307.7,96356.01,251.70024
2024-12-04T11:45:00Z,96356.01,96356.01,96172,96190.41,275.75542
2024-12-04T12:00:00Z,96190.41,96277.71,96010.83,96010.83,219.38899
2024-12-04T12:15:00Z,96010.83,96053.54,95684.67,95904.76,523.03173
2024-12-04T12:30:00Z,95904.77,96025.61,95836.83,95887.66,222.61845
2024-12-04T12:45:00Z,95887.65,95983.81,95871.62,95967.98,188.80108
2024-12-04T13:00:00Z,95967.98,96011.61,95778.48,95903.21,230.16039
2024-12-04T13:15:00Z,95903.21,95979,95645,95647.14,307.12232
2024-12-04T13:30:00Z,95647.14,95789.13,95584.97,95667.98,374.52078
2024-12-04T13:45:00Z,95667.99,95743,95352.41,95665.51,532.86061
2024-12-04T14:00:00Z,95665.51,95724,95469.74,95507.98,477.29884
2024-12-04T14:15:00Z,95507.98,95819.52,95456.37,95780.68,319.80101
2024-12-04T14:30:00Z,95780.68,96560,95693.05,96349.2,804.71847
2024-12-04T14:45:00Z,96349.2,96377.54,95784.26,95822.99,869.22756
2024-12-04T15:00:00Z,95822.99,96386.2,95411.47,96044.01,936.07367
2024-12-04T15:15:00Z,96044.01,96212.87,95807.47,96094.73,552.00969
2024-12-04T15:30:00Z,96094.74,96154.52,95738.53,95928.03,839.80304
2024-12-04T15:45:00Z,95928.03,96179.99,95640.32,95742.81,561.75436
2024-12-04T16:00:00Z,95742.8,95820,95168.05,95203.5,617.75954
2024-12-04T16:15:00Z,95203.51,95308.22,94860,95004.01,1164.07983
2024-12-04T16:30:00Z,95004,95253.54,94703.16,94855.67,874.25995
2024-12-04T16:45:00Z,94855.68,95000,94587.83,94847.81,827.00153
2024-12-04T17:00:00Z,94847.81,95142.04,94685.51,94808.81,564.20908
2024-12-04T17:15:00Z,94808.81,95058.68,94751.85,94996.99,424.26395
2024-12-04T17:30:00Z,94996.99,95225.94,94862,95168.47,331.43992
2024-12-04T17:45:00Z,95168.47,95571.63,94969.56,95546.62,434.17043
2024-12-04T18:00:00Z,95546.63,95926.41,95451,95924.37,365.91301
2024-12-04T18:15:00Z,95924.36,95924.37,95537.04,95753.49,379.73872
2024-12-04T18:30:00Z,95753.5,95987.29,95542.12,95948,290.02502
2024-12-04T18:45:00Z,95948,96225.48,95947.99,96111.01,614.06535
2024-12-04T19:00:00Z,96111.01,96351.98,96043.65,96190.39,542.12833
2024-12-04T19:15:00Z,96190.39,96693.74,96190.38,96660,645.64363
2024-12-04T19:30:00Z,96660,96834.07,96479.2,96795.93,403.90123
2024-12-04T19:45:00Z,96795.93,97232.01,96643.47,97209.64,988.4117
2024-12-04T20:00:00Z,97209.64,98188,97128.52,98031.43,2285.8187
2024-12-04T20:15:00Z,98031.43,98749.99,98031.42,98031.62,2029.02382
2024-12-04T20:30:00Z,98031.61,98806.32,98031.61,98806.32,1257.19608
2024-12-04T20:45:00Z,98806.32,99000,98436.56,98747.97,1798.77993
2024-12-04T21:00:00Z,98747.96,98900,98098.5,98188,964.33113
2024-12-04T21:15:00Z,98188,98626.44,98100,98511.98,688.03429
2024-12-04T21:30:00Z,98511.98,98595.99,97822,97822.01,709.1327
2024-12-04T21:45:00Z,97822,97892,97416.59,97691.11,660.66115
2024-12-04T22:00:00Z,97691.11,98030.13,97544,97961.05,460.44293
2024-12-04T22:15:00Z,97961.06,98475.97,97961.05,98400,347.53561
2024-12-04T22:30:00Z,98399.99,98598,98275.21,98339.88,554.49617
2024-12-04T22:45:00Z,98339.89,98339.89,98147.54,98174.61,274.94894
2024-12-04T23:00:00Z,98174.6,98800,98164.01,98760.01,562.50858
2024-12-04T23:15:00Z,98760.01,98934.54,98496.21,98932.3,551.13411
2024-12-04T23:30:00Z,98932.31,99000,98694.15,98766.25,763.34085
2024-12-04T23:45:00Z,98766.24,98852,98587.05,98587.32,341.09387
2024-12-05T00:00:00Z,98587.32,98778.47,98351.2,98660,731.61915
2024-12-05T00:15:00Z,98660,98799,98456.33,98600,449.68063
2024-12-05T00:30:00Z,98600,98619.99,98265.44,98284.01,373.65728
2024-12-05T00:45:00Z,98284,98454.9,98212.53,98296.01,330.77525
2024-12-05T01:00:00Z,98296.01,98488,97888.89,97963.98,737.37477
2024-12-05T01:15:00Z,97963.98,98456,97951.61,98382.85,761.59444
2024-12-05T01:30:00Z,98382.85,98648.47,98312.4,98487.57,399.57481
2024-12-05T01:45:00Z,98487.58,98500,98047.58,98179.14,261.16204
2024-12-05T02:00:00Z,98179.14,98483.81,98138.23,98399.99,326.5276
